Title	URL	Assignees	Status
Have PO/SD discussion about new issues prior to the team meeting	https://github.com/amosproj/amos2025ss03-route-planning-app/issues/18		In Progress
Set up communication channel with industry partner	https://github.com/amosproj/amos2025ss03-route-planning-app/issues/20		In Progress
Have separate SD discussion on core features	https://github.com/amosproj/amos2025ss03-route-planning-app/issues/19		In Progress
